0
"{'Name': 'Under 75 mortality rate from all causes', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Spend: Emergency planning', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-revenue-expenditure-and-financing'}"
"{'Name': ""Spend: Coroners' court services"", 'DataSource': 'https://www.gov.uk/government/collections/local-authority-revenue-expenditure-and-financing'}"
"{'Name': 'Spend: Other court services', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-revenue-expenditure-and-financing'}"
"{'Name': 'Spend: Non-distributed costs - retirement benefits', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-revenue-expenditure-and-financing'}"
"{'Name': 'Spend: Non-distributed costs - costs of unused shares of IT facilities and other assets', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-revenue-expenditure-and-financing'}"
"{'Name': 'Spend: Non-distributed costs - revenue expenditure on surplus assets', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-revenue-expenditure-and-financing'}"
"{'Name': 'Spend: Police services', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-revenue-expenditure-and-financing'}"
"{'Name': 'Spend: Fire and rescue services', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-revenue-expenditure-and-financing'}"
"{'Name': 'Spend: Other services', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-revenue-expenditure-and-financing'}"
"{'Name': 'Access to GP services', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Access to NHS dental services', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Emergency admissions acute conditions not usually require hospital', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Emergency admissions for children with LRTI', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Health-related quality of life for carers', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Health-related quality of life for people with long-term conditions', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Neonatal mortality and stillbirths rate', 'DataSource': 'https://indicators.ic.nhs.uk/webview/'}"
"{'Name': 'Older people (65+) who were still at home 91 days after discharge', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Patient experience of dental services', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Patient experience of GP out-of-hours services', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Patient experience of GP services', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Proportion of people feeling supported to manage their condition', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'PYLL from causes amenable to healthcare - adults', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Tooth extractions due to decay for children admitted as inpatients', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Unplanned hospitalisation for asthma, diabetes and epilepsy u19s', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Unplanned hospitalisation for chronic ambulatory care sensitive', 'DataSource': 'https://indicators.hscic.gov.uk/webview/'}"
"{'Name': '5 or more A*-C grades at GCSE (inc english and maths)', 'DataSource': 'https://www.gov.uk/government/publications/revised-gcse-and-equivalent-results-in-england-academic-year-2011-to-2012'}"
"{'Name': 'Level 4+ in reading, writing and maths at key stage 2', 'DataSource': 'https://www.gov.uk/government/publications/national-curriculum-assessments-at-key-stage-2-2012-to-2013'}"
"{'Name': 'Narrowing the gap - lowest 20% early years foundation stage', 'DataSource': 'https://www.gov.uk/government/collections/statistics-early-years-foundation-stage-profile'}"
"{'Name': 'Proportion attaining Level 2 in English and Maths by age 19, who had not achieved this level by age 16.', 'DataSource': 'https://www.gov.uk/government/publications/attainment-by-young-people-in-england-measured-using-matched-administrative-data-by-age-19-in-2012'}"
"{'Name': 'Overall absence in primary, secondary and special schools', 'DataSource': 'https://www.gov.uk/government/publications/pupil-absence-in-schools-in-england-2012-to-2013'}"
"{'Name': 'Progression by 2 levels in maths between KS1 and KS2', 'DataSource': 'https://www.gov.uk/government/collections/statistics-key-stage-2'}"
"{'Name': 'Progression by 2 levels in reading between KS1 and KS2', 'DataSource': 'https://www.gov.uk/government/collections/statistics-key-stage-2'}"
"{'Name': 'Progression by 2 levels in writing between KS1 and KS2', 'DataSource': 'https://www.gov.uk/government/collections/statistics-key-stage-2'}"
"{'Name': 'Rate of permanent exclusions from school', 'DataSource': 'https://www.gov.uk/government/collections/statistics-exclusions'}"
"{'Name': 'Secondary school pupils missing 22 or more sessions Autumn Term', 'DataSource': 'https://www.gov.uk/government/publications/pupil-absence-in-schools-in-england-autumn-term-2012'}"
"{'Name': 'Education, health and care (EHC) plans within 20 weeks (including exceptional)', 'DataSource': 'https://www.gov.uk/government/collections/statistics-special-educational-needs-sen'}"
"{'Name': 'Education, health and care (EHC) plans within 20 weeks (excluding exceptional)', 'DataSource': 'https://www.gov.uk/government/statistics/statements-of-sen-and-ehc-plans-england-2019'}"
"{'Name': 'Young people who have attained a full level 3 qualification by age 19', 'DataSource': 'https://www.gov.uk/government/publications/attainment-by-young-people-in-england-measured-using-matched-administrative-data-by-age-19-in-2012'}"
"{'Name': 'Assessments completed per 10,000 children', 'DataSource': 'https://www.gov.uk/government/collections/statistics-children-in-need'}"
"{'Name': 'Care leavers in education, employment or training', 'DataSource': 'https://www.gov.uk/government/publications/children-looked-after-by-local-authorities-in-england-year-ending-31-march-2010'}"
"{'Name': 'Care leavers in suitable accommodation', 'DataSource': 'https://www.gov.uk/government/publications/children-looked-after-by-local-authorities-in-england-year-ending-31-march-2010'}"
"{'Name': 'Child protection cases, timely review', 'DataSource': 'https://www.gov.uk/government/collections/statistics-children-in-need'}"
"{'Name': 'Child protection plan subjects per 10,000 children', 'DataSource': 'https://www.gov.uk/government/collections/statistics-children-in-need'}"
"{'Name': 'Children in need per 10,000 children', 'DataSource': 'https://www.gov.uk/government/collections/statistics-children-in-need'}"
"{'Name': 'Children on child protection plan, second time', 'DataSource': 'https://www.gov.uk/government/publications/characteristics-of-children-in-need-in-england-2012-to-2013'}"
"{'Name': 'Children subject to a child protection plan for two years or more', 'DataSource': 'https://www.gov.uk/government/publications/characteristics-of-children-in-need-in-england-2012-to-2013'}"
"{'Name': 'Duration of core assessment (days - 75th percentile)', 'DataSource': 'https://www.gov.uk/government/collections/statistics-children-in-need'}"
"{'Name': 'EYFSP attainment gap', 'DataSource': 'https://www.gov.uk/government/collections/statistics-early-years-foundation-stage-profile'}"
"{'Name': 'EYFSP Average Total Point Score [SPOT Child 13]', 'DataSource': 'https://www.gov.uk/government/collections/statistics-early-years-foundation-stage-profile'}"
"{'Name': 'Initial child protection conferences per 10,000 children', 'DataSource': 'https://www.gov.uk/government/collections/statistics-children-in-need'}"
"{'Name': 'Looked after children per 10,000 children', 'DataSource': 'https://www.gov.uk/government/collections/statistics-children-in-need'}"
"{'Name': 'Looked after children persistently absent from school', 'DataSource': 'https://www.gov.uk/government/collections/statistics-looked-after-children'}"
"{'Name': 'Looked after children with SDQ score of concern', 'DataSource': 'https://www.gov.uk/government/collections/statistics-looked-after-children'}"
"{'Name': 'Referrals to child social care per 10,000 children', 'DataSource': 'https://www.gov.uk/government/collections/statistics-children-in-need'}"
"{'Name': 'Section 47 enquiries per 10,000 children', 'DataSource': 'https://www.gov.uk/government/collections/statistics-children-in-need'}"
"{'Name': '65yr+ receiving reablement services following hospital', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13199'}"
"{'Name': 'Adults in contact 2nd mental health services in paid employment', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13193'}"
"{'Name': 'Adults with learning disabilities in paid employment', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13192'}"
"{'Name': 'Carer reported quality of life', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13191'}"
"{'Name': 'Carers (very or extremely satisfied) with social services', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13203'}"
"{'Name': 'Carers in discussion about the person they care for', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13204'}"
"{'Name': 'Delayed transfer of care from hospital attributable adult social care', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13201'}"
"{'Name': 'Delayed transfers of care from hospital', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13200'}"
"{'Name': 'People who use services who feel safe', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13206'}"
"{'Name': 'People who use services who receive direct payments', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13190'}"
"{'Name': 'People who use services who receive self-directed support', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13189'}"
"{'Name': 'Permanent admissions to residential and nursing care homes, (18-64)', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13196'}"
"{'Name': 'Permanent admissions to residential and nursing care homes, (65+)', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13197'}"
"{'Name': 'Service users (very+ satisfied) with their care and support', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13202'}"
"{'Name': 'Proportion of service users who find it easy to find information', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13205'}"
"{'Name': 'Service users having control over their daily life', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13188'}"
"{'Name': 'Service users saying services make feel safe and secure', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13207'}"
"{'Name': 'Service users with as much social contact as they would like', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13195'}"
"{'Name': 'Social care related quality of life', 'DataSource': 'http://www.hscic.gov.uk/catalogue/PUB13187'}"
"{'Name': 'The outcome of short-term services: sequel to service', 'DataSource': 'https://indicators.ic.nhs.uk/webview/'}"
"{'Name': '(LA-owned) non-decent homes', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-housing-data'}"
"{'Name': 'Average weekly rent per dwelling', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-housing-data'}"
"{'Name': 'Net additional homes provided', 'DataSource': 'https://www.gov.uk/government/statistical-data-sets/live-tables-on-net-supply-of-housing'}"
"{'Name': 'Number of affordable homes provided', 'DataSource': 'https://www.gov.uk/government/statistical-data-sets/live-tables-on-affordable-housing-supply'}"
"{'Name': 'Rent collection rate', 'DataSource': 'https://www.gov.uk/government/collections/local-authority-housing-data'}"
"{'Name': 'Time  to process benefit change of circumstance', 'DataSource': 'https://www.gov.uk/government/publications/housing-benefit-and-council-tax-benefit-statistics-on-speed-of-processing-2012-13'}"
"{'Name': 'First time entrants to the youth justice system aged 10-17', 'DataSource': 'https://www.gov.uk/government/collections/youth-justice-annual-statistics'}"
"{'Name': 'Household waste sent for reuse, recycling and composting', 'DataSource': 'https://www.gov.uk/government/statistical-data-sets/env18-local-authority-collected-waste-annual-results-tables'}"
"{'Name': 'Municipal waste landfilled', 'DataSource': 'https://www.gov.uk/government/statistical-data-sets/env18-local-authority-collected-waste-annual-results-tables'}"
"{'Name': 'Residual household waste per household', 'DataSource': 'https://www.gov.uk/government/statistical-data-sets/env18-local-authority-collected-waste-annual-results-tables'}"
"{'Name': 'Waste collected per head', 'DataSource': 'https://www.gov.uk/government/collections/waste-and-recycling-statistics'}"
